timestamp_utc	root	placeholder_path	status	candidate_path	reason	score	old_size	new_size	old_sha256	new_sha256
2026-02-24T11:37:06.371545Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_cdc42_story_archaeology/velocity/XYRaw_track_data/Ctl_Female_1.xlsx	unresolved_no_candidate		no_nonplaceholder_candidate		260	260		
2026-02-24T11:37:06.371701Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_cdc42_story_archaeology/velocity/XYRaw_track_data/Ctl_Male_4.xlsx	unresolved_no_candidate		no_nonplaceholder_candidate		258	258		
2026-02-24T11:37:06.371916Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_cdc42_story_archaeology/velocity/XYRaw_track_data/CKO_Male_2.xlsx	unresolved_no_candidate		no_nonplaceholder_candidate		258	258		
2026-02-24T11:37:06.371986Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_cdc42_story_archaeology/velocity/XYRaw_track_data/CKO_Female_4.xlsx	unresolved_no_candidate		no_nonplaceholder_candidate		260	260		
2026-02-24T11:37:06.372051Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_cdc42_story_archaeology/velocity/XYRaw_track_data/Ctl_Male_2.xlsx	unresolved_no_candidate		no_nonplaceholder_candidate		258	258		
2026-02-24T11:37:06.372121Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_cdc42_story_archaeology/velocity/XYRaw_track_data/CKO_Female_3.xlsx	unresolved_no_candidate		no_nonplaceholder_candidate		260	260		
2026-02-24T11:37:06.372187Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_cdc42_story_archaeology/velocity/XYRaw_track_data/CKO_Female_2.xlsx	unresolved_no_candidate		no_nonplaceholder_candidate		260	260		
2026-02-24T11:37:06.372253Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_cdc42_story_archaeology/velocity/XYRaw_track_data/Ctl_Male_3.xlsx	unresolved_no_candidate		no_nonplaceholder_candidate		258	258		
2026-02-24T11:37:06.372328Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_f0b85244/bigdataprocessor_bigdataprocessor2_master.zip	unresolved_no_candidate		no_nonplaceholder_candidate		247	247		
2026-02-24T11:37:06.372538Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_34046d5b/max-brambach_microglia_centrosome_main.zip	unresolved_no_candidate		no_nonplaceholder_candidate		244	244		
2026-02-24T11:37:06.372608Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_152000dc/ggosti_maxIntensityRadialProfile_main.zip	unresolved_no_candidate		no_nonplaceholder_candidate		243	243		
2026-02-24T11:37:06.372677Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/raw/src_a31ff2c2/imagescience_MTrackJ_master.zip	unresolved_no_candidate		no_nonplaceholder_candidate		233	233		
2026-02-24T11:37:06.372840Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/src_1920640ed08b89895d6283b7dd8ab0bc_cdc42_active_matter.csv	unresolved_no_candidate		no_nonplaceholder_candidate		252	252		
2026-02-24T11:37:06.372937Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/src_bde98d5e_https:/static-content.springer.com/esm/art%3A10.1038%2Fs41467-023-41891-6/MediaObjects/41467_2023_41891_MOESM10_ESM.zip.csv	unresolved_no_candidate		no_nonplaceholder_candidate		328	328		
2026-02-24T11:37:06.373037Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/src_1343f3e4_https:/static-content.springer.com/esm/art%3A10.1038%2Fs41467-023-41891-6/MediaObjects/41467_2023_41891_MOESM1_ESM.pdf.csv	unresolved_no_candidate		no_nonplaceholder_candidate		327	327		
2026-02-24T11:37:06.373117Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/src_43cf2d44_https:/cdn.elifesciences.org/articles/82094/elife-82094-fig3-data2-v1.xlsx.csv	unresolved_no_candidate		no_nonplaceholder_candidate		283	283		
2026-02-24T11:37:06.373340Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_5i.csv	unresolved_no_candidate		no_nonplaceholder_candidate		235	235		
2026-02-24T11:37:06.373435Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S2i.csv	unresolved_no_candidate		no_nonplaceholder_candidate		236	236		
2026-02-24T11:37:06.373506Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S1d.csv	unresolved_no_candidate		no_nonplaceholder_candidate		236	236		
2026-02-24T11:37:06.373573Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_6f.csv	unresolved_no_candidate		no_nonplaceholder_candidate		235	235		
2026-02-24T11:37:06.373644Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S1f.csv	unresolved_no_candidate		no_nonplaceholder_candidate		236	236		
2026-02-24T11:37:06.373713Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S2k.csv	unresolved_no_candidate		no_nonplaceholder_candidate		236	236		
2026-02-24T11:37:06.373780Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_6c.csv	unresolved_no_candidate		no_nonplaceholder_candidate		235	235		
2026-02-24T11:37:06.373837Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S1c.csv	unresolved_no_candidate		no_nonplaceholder_candidate		236	236		
2026-02-24T11:37:06.373920Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S1b.csv	unresolved_no_candidate		no_nonplaceholder_candidate		236	236		
2026-02-24T11:37:06.373982Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S2n.csv	unresolved_no_candidate		no_nonplaceholder_candidate		236	236		
2026-02-24T11:37:06.374043Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_6b.csv	unresolved_no_candidate		no_nonplaceholder_candidate		235	235		
2026-02-24T11:37:06.374108Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S2m.csv	unresolved_no_candidate		no_nonplaceholder_candidate		236	236		
2026-02-24T11:37:06.374167Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S6b.csv	unresolved_no_candidate		no_nonplaceholder_candidate		236	236		
2026-02-24T11:37:06.374235Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_1c.csv	unresolved_no_candidate		no_nonplaceholder_candidate		235	235		
2026-02-24T11:37:06.374299Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/src_f0b85244_bigdataprocessor/bigdataprocessor2.csv	unresolved_no_candidate		no_nonplaceholder_candidate		243	243		
2026-02-24T11:37:06.374432Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/config/modeling_engine.yaml	unresolved_no_candidate		no_nonplaceholder_candidate		200	200		
2026-02-24T11:37:06.374575Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/config/allowlist.yaml	unresolved_no_candidate		no_nonplaceholder_candidate		194	194		
2026-02-24T11:37:06.374810Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/supplements/0144bf71fc61c952_pnas.1204205109_SI.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		231	231		
2026-02-24T11:37:06.374960Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM13_ESM.xlsx	unresolved_no_candidate		no_nonplaceholder_candidate		242	242		
2026-02-24T11:37:06.375117Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM1_ESM.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		240	240		
2026-02-24T11:37:06.375262Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM3_ESM.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		240	240		
2026-02-24T11:37:06.375407Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM12_ESM.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		241	241		
2026-02-24T11:37:06.375570Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/quarantine/invalid_pdfs/5dce9e0f90ad5da0_10-1083-jcb-74-3-901.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		245	245		
2026-02-24T11:37:06.375944Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/quarantine/invalid_pdfs/720986fce5c4174b_10-1083-jcb-92-1-79.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		244	244		
2026-02-24T11:37:06.376007Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/quarantine/invalid_pdfs/2500e1ee46ed79c6_10-1074-jbc-m002377200.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		247	247		
2026-02-24T11:37:06.376118Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/quarantine/duplicates/f89d153b336ad41f_10-1073-pnas-1214753109-full.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		251	251		
2026-02-24T11:37:06.376328Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/2c2c4cbc52bd8138_pnas-2007-footer-actin-force.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		236	236		
2026-02-24T11:37:06.376418Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/e12f0b3b7840958e_jcb-1976-acanthamoeba-gelation-contraction.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		250	250		
2026-02-24T11:37:06.376518Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/a758e803ca12b433_s41419-023-06217-w.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		226	226		
2026-02-24T11:37:06.376615Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/22f540e869435789_10-1038-ncomms12615.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		227	227		
2026-02-24T11:37:06.376685Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/b6b0c0a6c1086c67_s41467-025-62653-6.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		226	226		
2026-02-24T11:37:06.376751Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/b561f859cd8f95f2_1-s2-0-s2211124723014596-main.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		237	237		
2026-02-24T11:37:06.376819Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/02a4af048426ca26_biophysico-22-e220017.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		229	229		
2026-02-24T11:37:06.376897Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/9a0ccc1f8eac6803_elife-107650-v1.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		223	223		
2026-02-24T11:37:06.377014Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/5824da4f4b8165a0_jcb-1991-gelation-solation.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		234	234		
2026-02-24T11:37:06.377109Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/cd6e780b7f6b9879_1-s2-0-s2211124719306217-main.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		237	237		
2026-02-24T11:37:06.377213Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/d0b2b2d1dbaf63c9_12974-2025-article-3588.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		231	231		
2026-02-24T11:37:06.377298Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/57eab22afe88d4b1_2024-09-27-615114v1-full.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		232	232		
2026-02-24T11:37:06.377375Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/153156860400d490_jcb-1980-acanthamoeba-gelation-factors.pdf	unresolved_no_candidate		no_nonplaceholder_candidate		246	246		
2026-02-24T11:37:06.377626Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/.governance/EXECUTOR_RUNLOG.md	already_real		already_non_placeholder		1749879	1749879		
2026-02-24T11:37:06.377707Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/scripts/derive_thermocausality_atp_budget.py	unresolved_no_candidate		no_nonplaceholder_candidate		217	217		
2026-02-24T11:37:06.377784Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/scripts/convert_thermocausality_velocity_to_params.py	unresolved_no_candidate		no_nonplaceholder_candidate		226	226		
2026-02-24T11:37:06.377852Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/scripts/kb_agent_v3_wired.py:Deterministic	unresolved_no_candidate		no_nonplaceholder_candidate		215	215		
2026-02-24T11:37:06.377915Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/scripts/convert_thermocausality_atp_budget_to_params.py	unresolved_no_candidate		no_nonplaceholder_candidate		228	228		
2026-02-24T11:37:06.378107Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_process_extension_rate_reactivity.json	unresolved_no_candidate		no_nonplaceholder_candidate		243	243		
2026-02-24T11:37:06.378295Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_kminus_barbed_atp.json	unresolved_no_candidate		no_nonplaceholder_candidate		223	223		
2026-02-24T11:37:06.378368Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_tortuosity_injury.json	unresolved_no_candidate		no_nonplaceholder_candidate		227	227		
2026-02-24T11:37:06.378438Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_kminus_pointed_adp_pi.json	unresolved_no_candidate		no_nonplaceholder_candidate		227	227		
2026-02-24T11:37:06.378504Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_protein_28000_percent.json	unresolved_no_candidate		no_nonplaceholder_candidate		221	221		
2026-02-24T11:37:06.378569Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_rescue_freq.json	unresolved_no_candidate		no_nonplaceholder_candidate		211	211		
2026-02-24T11:37:06.378635Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_polymerization_rate_constant.json	unresolved_no_candidate		no_nonplaceholder_candidate		234	234		
2026-02-24T11:37:06.378701Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_phospho_cytoskeleton_fdr.json	unresolved_no_candidate		no_nonplaceholder_candidate		224	224		
2026-02-24T11:37:06.378769Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_phospho_myosin_regulator_log2fc.json	unresolved_no_candidate		no_nonplaceholder_candidate		231	231		
2026-02-24T11:37:06.378831Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_velocity_reactivity.json	unresolved_no_candidate		no_nonplaceholder_candidate		229	229		
2026-02-24T11:37:06.378898Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_phospho_actin_regulator_log2fc.json	unresolved_no_candidate		no_nonplaceholder_candidate		230	230		
2026-02-24T11:37:06.378961Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_subunit_spacing.json	unresolved_no_candidate		no_nonplaceholder_candidate		221	221		
2026-02-24T11:37:06.379025Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_active_stress.json	unresolved_no_candidate		no_nonplaceholder_candidate		213	213		
2026-02-24T11:37:06.379086Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_rotational_diffusion.json	unresolved_no_candidate		no_nonplaceholder_candidate		230	230		
2026-02-24T11:37:06.379166Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_kplus_barbed_adp_pi.json	unresolved_no_candidate		no_nonplaceholder_candidate		225	225		
2026-02-24T11:37:06.379228Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_catastrophe_freq.json	unresolved_no_candidate		no_nonplaceholder_candidate		216	216		
2026-02-24T11:37:06.379295Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_protein_55000_percent.json	unresolved_no_candidate		no_nonplaceholder_candidate		221	221		
2026-02-24T11:37:06.379370Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_process_extension_retraction_ratio.json	unresolved_no_candidate		no_nonplaceholder_candidate		244	244		
2026-02-24T11:37:06.379446Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_kplus_pointed_adp.json	unresolved_no_candidate		no_nonplaceholder_candidate		223	223		
2026-02-24T11:37:06.379513Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_tubulin_detyrosinated_over_alpha_ratio.json	unresolved_no_candidate		no_nonplaceholder_candidate		238	238		
2026-02-24T11:37:06.379579Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_process_extension_retraction_ratio_reactivity.json	unresolved_no_candidate		no_nonplaceholder_candidate		255	255		
2026-02-24T11:37:06.379643Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_process_retraction_rate.json	unresolved_no_candidate		no_nonplaceholder_candidate		233	233		
2026-02-24T11:37:06.379712Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_process_retraction_rate_reactivity.json	unresolved_no_candidate		no_nonplaceholder_candidate		244	244		
2026-02-24T11:37:06.379794Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_process_extension_rate.json	unresolved_no_candidate		no_nonplaceholder_candidate		232	232		
