path
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/code/MALDI2Alz/pyImagingMSpec/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/code/MALDI2Alz/pyImagingMSpec/pyImagingMSpec/convert/readme.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/code/MALDI2Alz/pyImagingMSpec/requirements.txt
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/code/R/03b_create_provenance.R
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/code/R/utils_provenance.R
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/`
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/`:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/aggressive_downloads/synapse/ROSMAP_clinical.csv
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/CITATIONS.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/CITATIONS.md:112:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/CITATIONS.md:141:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/CITATIONS.md:19:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/CITATIONS.md:38:-
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/CITATIONS.md:48:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/CITATIONS.md:65:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/CITATIONS.md:72:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/CITATIONS.md:73:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/CITATIONS.md:74:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/CITATIONS.md:83:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:166:DOI:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:171:DOI:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:207:-
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:208:-
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:209:-
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:214:ProteomeXchange
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:215:MassIVE
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:262:DOI:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:321:DOI:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:35:-
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:370:DOI:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/MULTIOMICS_DATA_CATALOG.md:44:DOI:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/data_paths.R
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/catalog/data_paths.R`
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/geo_expanded_search/geo_metadata_catalog.txt
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/geo_full_datasets
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/azimuth-references/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/azimuth-references/human_bonemarrow/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/harmony/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/harmony/README.md:6:[![`DOI`](https://zenodo.org/badge/doi/10.1038/s41592-019-0619-0.svg
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/scGen
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/scGen/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/scRNAseq-analysis-notes/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/scRNAseq-analysis-notes/README.md:497:bioRxiv
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/scanpy-tutorials/scanpy_workshop/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/scvi-tools-reproducibility
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/scvi-tools-reproducibility/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/scvi-tools-reproducibility/docs/index.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/single_cell_portal/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/single_cell_portal/docker_files/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/single_cell_portal/scripts/benchmarks/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/github_repos/single_cell_portal/scripts/monitoring/README.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/$dataset
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE138852_samples
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples/
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples/GSM4160643/GSM4160643_WT_Cor_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples/GSM4160644/GSM4160644_Trem2_KO_Cor_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples/GSM4160645/GSM4160645_WT_5XFAD_Cor_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples/GSM4160646/GSM4160646_Trem2_KO_5XFAD_Cor_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples/GSM4160647/GSM4160647_WT_Hip_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples/GSM4160648/GSM4160648_Trem2_KO_Hip_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples/GSM4160649/GSM4160649_WT_5XFAD_Hip_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples/GSM4160650/GSM4160650_Trem2_KO_5XFAD_Hip_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples/GSM4173504/GSM4173504_WT_1_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE140511_samples/GSM4173505/GSM4173505_WT_2_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432635/GSM4432635_SFG2_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432635/GSM4432635_suppl.tar
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432636/GSM4432636_SFG1_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432636/GSM4432636_suppl.tar
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432637/GSM4432637_SFG3_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432637/GSM4432637_suppl.tar
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432638/GSM4432638_SFG4_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432638/GSM4432638_suppl.tar
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432639/GSM4432639_SFG6_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432639/GSM4432639_suppl.tar
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432640/GSM4432640_SFG7_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432640/GSM4432640_suppl.tar
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432641/GSM4432641_SFG5_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432641/GSM4432641_suppl.tar
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432642/GSM4432642_SFG9_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432642/GSM4432642_suppl.tar
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432643/GSM4432643_SFG8_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432643/GSM4432643_suppl.tar
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432644/GSM4432644_SFG10_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE147528_samples/GSM4432644/GSM4432644_suppl.tar
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE182185_samples
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE203258_samples
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/individual_samples/GSE214979_samples
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE138852
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE138852/GSE138852_RAW.tar
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE138852/GSE138852_RAW.tar:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE138852_grubman
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE138852_grubman/counts.csv.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE138852_grubman/counts.csv.gz.Z
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE138852_grubman/counts.csv.gz`
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE140511
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE140511/
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE140511/GSM4160643_WT_Cor_barcodes.tsv.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE140511/GSM4160643_WT_Cor_genes.tsv.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE140511/GSM4160643_WT_Cor_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE140511/GSM4160647_WT_Hip_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE140511/GSM4173515_Trem2_KO_5XFAD_3_matrix.mtx.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE147528
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE147528/
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE147528/GSM4432635_SFG2_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE147528/GSM4432645_EC2_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE147528/GSM4432648_EC4_raw_gene_bc_matrices_h5.h5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE155613
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE155613/
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE155613/GSE155613_RAW.tar:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE174367
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE203258_retry
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/large_scrna/GSE214979_aggressive
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/mega_geo_bulk
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/.checksums_integration.csv
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/MALDI_all_plaque_lipid_profiles.csv
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/MALDI_all_plaque_lipid_profiles.csv.provenance.json
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/MALDI_all_plaque_morphology.csv
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/MALDI_all_plaque_morphology.csv.provenance.json
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/MALDI_plaque_lipid_profiles.csv
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/MALDI_plaque_morphology.csv
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/integrated_pfn1_maldi.csv
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/integrated_pfn1_maldi.provenance.json
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/integrated_pfn1_maldi.rds
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/knn_matching_metadata.csv
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/pfn1_plaque_data.rds
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/phase2.5
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/phase2.5/
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/processed/phase2.5/rnaseq_pfn1_cko_clean.csv
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/public_databases/geo_ftp/ROSMAP_RNAseq.txt.gz
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/leng2021/leng_supp.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/mathys2019/mathys_supp1.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/mathys2019/mathys_supp2.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/mathys2019/mathys_supp3.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/mathys2019/mathys_supp4.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/morabito2021/morabito_supp1.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/morabito2021/morabito_supp10.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/morabito2021/morabito_supp2.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/morabito2021/morabito_supp3.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/morabito2021/morabito_supp4.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/morabito2021/morabito_supp5.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/morabito2021/morabito_supp6.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/morabito2021/morabito_supp7.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/morabito2021/morabito_supp8.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/morabito2021/morabito_supp9.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/sayed2024/rosmap_metadata.csv
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/publication_data/sayed2024/sayed_supp.xlsx
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/raw/DOWNLOAD_LOG.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/raw/DOWNLOAD_LOG.md:155:**License**:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/raw/DOWNLOAD_LOG.md:184:-
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/raw/DOWNLOAD_LOG.md:21:**`DOI`**:
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/raw/MALDI_MSI/.DS_Store
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/raw/MALDI_MSI/ARCHIVED_TO_GDRIVE.md
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/raw/MALDI_MSI/Animal3_S18_HR.mat
/Users/renatosocodato/PFn1 5xFAD/spatial_integration/data/raw/MALDI_MSI/Animal5_S17_HR.mat
