timestamp_utc	root	raw_placeholder_path	normalized_path	source	status	method
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S2n.csv	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S2n.csv		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_6b.csv	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_6b.csv		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S2m.csv	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S2m.csv		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S6b.csv	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_S6b.csv		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_1c.csv	/Users/renatosocodato/cyto_kb/source_data/parsed/supplements/b6b0c0a6c1086c67_MOESM13_1c.csv		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/source_data/parsed/src_f0b85244_bigdataprocessor/bigdataprocessor2.csv	/Users/renatosocodato/cyto_kb/source_data/parsed/src_f0b85244_bigdataprocessor/bigdataprocessor2.csv		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/config/modeling_engine.yaml	/Users/renatosocodato/cyto_kb/config/modeling_engine.yaml		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/config/allowlist.yaml	/Users/renatosocodato/cyto_kb/config/allowlist.yaml		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/supplements/0144bf71fc61c952_pnas.1204205109_SI.pdf	/Users/renatosocodato/cyto_kb/corpus/supplements/0144bf71fc61c952_pnas.1204205109_SI.pdf		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM13_ESM.xlsx	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM13_ESM.xlsx		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM1_ESM.pdf	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM1_ESM.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM3_ESM.pdf	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM3_ESM.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM12_ESM.pdf	/Users/renatosocodato/cyto_kb/corpus/supplements/b6b0c0a6c1086c67_41467_2025_62653_MOESM12_ESM.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/quarantine/invalid_pdfs/5dce9e0f90ad5da0_10-1083-jcb-74-3-901.pdf	/Users/renatosocodato/cyto_kb/corpus/quarantine/invalid_pdfs/5dce9e0f90ad5da0_10-1083-jcb-74-3-901.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/quarantine/invalid_pdfs/720986fce5c4174b_10-1083-jcb-92-1-79.pdf	/Users/renatosocodato/cyto_kb/corpus/quarantine/invalid_pdfs/720986fce5c4174b_10-1083-jcb-92-1-79.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/quarantine/invalid_pdfs/2500e1ee46ed79c6_10-1074-jbc-m002377200.pdf	/Users/renatosocodato/cyto_kb/corpus/quarantine/invalid_pdfs/2500e1ee46ed79c6_10-1074-jbc-m002377200.pdf		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/quarantine/duplicates/f89d153b336ad41f_10-1073-pnas-1214753109-full.pdf	/Users/renatosocodato/cyto_kb/corpus/quarantine/duplicates/f89d153b336ad41f_10-1073-pnas-1214753109-full.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/2c2c4cbc52bd8138_pnas-2007-footer-actin-force.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/2c2c4cbc52bd8138_pnas-2007-footer-actin-force.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/e12f0b3b7840958e_jcb-1976-acanthamoeba-gelation-contraction.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/e12f0b3b7840958e_jcb-1976-acanthamoeba-gelation-contraction.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/a758e803ca12b433_s41419-023-06217-w.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/a758e803ca12b433_s41419-023-06217-w.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/22f540e869435789_10-1038-ncomms12615.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/22f540e869435789_10-1038-ncomms12615.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/b6b0c0a6c1086c67_s41467-025-62653-6.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/b6b0c0a6c1086c67_s41467-025-62653-6.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/b561f859cd8f95f2_1-s2-0-s2211124723014596-main.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/b561f859cd8f95f2_1-s2-0-s2211124723014596-main.pdf		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/02a4af048426ca26_biophysico-22-e220017.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/02a4af048426ca26_biophysico-22-e220017.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/9a0ccc1f8eac6803_elife-107650-v1.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/9a0ccc1f8eac6803_elife-107650-v1.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/5824da4f4b8165a0_jcb-1991-gelation-solation.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/5824da4f4b8165a0_jcb-1991-gelation-solation.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/cd6e780b7f6b9879_1-s2-0-s2211124719306217-main.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/cd6e780b7f6b9879_1-s2-0-s2211124719306217-main.pdf		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/d0b2b2d1dbaf63c9_12974-2025-article-3588.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/d0b2b2d1dbaf63c9_12974-2025-article-3588.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/57eab22afe88d4b1_2024-09-27-615114v1-full.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/57eab22afe88d4b1_2024-09-27-615114v1-full.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/corpus/papers/153156860400d490_jcb-1980-acanthamoeba-gelation-factors.pdf	/Users/renatosocodato/cyto_kb/corpus/papers/153156860400d490_jcb-1980-acanthamoeba-gelation-factors.pdf		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/scripts/derive_thermocausality_atp_budget.py	/Users/renatosocodato/cyto_kb/scripts/derive_thermocausality_atp_budget.py		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/scripts/convert_thermocausality_velocity_to_params.py	/Users/renatosocodato/cyto_kb/scripts/convert_thermocausality_velocity_to_params.py		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/scripts/kb_agent_v3_wired.py:Deterministic	/Users/renatosocodato/cyto_kb/scripts/kb_agent_v3_wired.py		already_real	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/scripts/convert_thermocausality_atp_budget_to_params.py	/Users/renatosocodato/cyto_kb/scripts/convert_thermocausality_atp_budget_to_params.py		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_process_extension_rate_reactivity.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_process_extension_rate_reactivity.json		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_kminus_barbed_atp.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_kminus_barbed_atp.json		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_tortuosity_injury.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_tortuosity_injury.json		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_kminus_pointed_adp_pi.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_kminus_pointed_adp_pi.json		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_protein_28000_percent.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_protein_28000_percent.json		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_rescue_freq.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_rescue_freq.json		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_polymerization_rate_constant.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_polymerization_rate_constant.json		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_phospho_cytoskeleton_fdr.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_phospho_cytoskeleton_fdr.json		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_phospho_myosin_regulator_log2fc.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_phospho_myosin_regulator_log2fc.json		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_velocity_reactivity.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_microglia_velocity_reactivity.json		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_phospho_actin_regulator_log2fc.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_phospho_actin_regulator_log2fc.json		unresolved	
2026-02-24T12:20:46Z	/Users/renatosocodato/cyto_kb	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_subunit_spacing.json	/Users/renatosocodato/cyto_kb/outputs/exports/prior_actin_subunit_spacing.json		unresolved	
